classification,title,category,ave_rating,num_ratings,reviews_total_5_stars,reviews_total_4_stars,reviews_total_3_stars,reviews_total_2_stars,reviews_total_1_stars,seller_name,seller_rating,ships_on_time,chat_response_rate,price,reviews,sentiment
Fake,BIG BOSS ORIGINAL 100ml perfume + 15ml perfume 2in1 for men,"Beauty,Fragrances,Women",4.9,923,854,37,15,9,8,LOVE Life 2022,0.98,0.99,1,66.57,"Beautiful bottle design..simple lng ang amoy nya di masakit sa ilong sobrang nagustuhan ko..thank u so much seller..god bless and more more benta .,",Negative
Fake,Dahlia Original Bath & Body Works Mist GLASS DECANT BOTTLE 10ml / 35ml / 236ml,"Beauty,Fragrances,Women",4.9,192,184,5,1,0,2,Dolcegustocapsph,0.99,0.99,1,59,"Magic Love is my favorite, Original and authentic, Magic Love is my favorite, Long-lasting fragrance, Long-lasting fragrance, Good value for money, Long-lasting fragrance, Magic Love is my favorite, Magic Love is my favorite, Long-lasting fragrance, Magic Love is my favorite, Long-lasting fragrance, Magic Love is my favorite, Long-lasting fragrance, Magic Love is my favorite, Magic Love is my favorite, Long-lasting fragrance, Magic Love is my favorite, Long-lasting fragrance, Magic Love is my favorite, Original and authentic, Magic Love is my favorite, Long-lasting fragrance, Long-lasting fragrance, Magic Love is my favorite, Magic Love is my favorite, Long-lasting fragrance, Magic Love is my favorite, Long-lasting fragrance, Magic Love is my favorite, Magic Love is my favorite, Long-lasting fragrance, Magic Love is my favorite, Long-lasting fragrance, Magic Love is my favorite, Original and authentic, Long-lasting fragrance, Good value for money, Magic Love is my favorite, Magic Love is my favorite,",Negative
Fake,Bath and Body Works Authentic & Original Victoria secret perfume original for women Fine Fragrance Mist - 236mL Perfume Long Lasting Scent body mist,"Beauty,Fragrances,Women",4.8,108,100,1,3,2,2,Tokyo_Life,0.96,1,1,109,"Enhances confidence and allure, Romantic and intimate design, Perfect for special occasions, Beautiful floral scent,",Negative
Fake,Part 6 ALLTHENTIC Original Victoria Secret Perfume with Fragrance Mist 250ml with Bag,"Beauty,Fragrances,Women",5,12,12,0,0,0,0,ALLTHENTIC Co.,0.91,,1,144,well i like this shop. specially kay siller. grabi balot na balot ung items mo. secure talaga. lalo na sa mga pabango grabi ang bango kung ano ung pinili mo talagang ibigay ni siller.  first time kupo umorder dito at hindi naman ako binigo ni siller talagang worth it ung pera mo dito. i will order again dito sa shop na to.  kasi hindi na sayang ung pera. at kay kuya rider salamat talaga pina bilib mo ako parati ka naka smile kapag hinatid mo ung  items ko. kaya kay kuya rider saludo po ako sa inyo. keep it up always smile po.  talaga napahanga ninyo ako. first time kopa nag sulat dito at nag bigay nang ratings dito pa sa shop nato. nakakatuwa kahit matagal na ako palagi nag oorder dito sa lazada kahit saan sa shop. pa ako na pad pad dito pa ako nakapag rate. salamat po.,Negative
Fake,Part 2 ALLTHENTIC Original Victoria Secret Perfume with Fragrance Mist 250 ml with Bag,"Beauty,Fragrances,Women",4.3,94,70,4,7,3,10,ALLTHENTIC Co.,0.91,,1,144,"tnx seller receive q n po order q,d q p cya n try gamitin pero mabango nmn cya,thank you dn KY kua n nag deliver,",Negative
Fake,Victoria's Secret Frosted Collection Perfume Fragrance Body Mist 250ml,"Beauty,Fragrances,Women",4.4,37,30,2,0,0,5,ALLTHENTIC Co.,0.91,,1,28,"Value for Money:worth it sa price nya
 Scent:supper bangggo nito Kaya napabili ako agad
 Longevity:long lasting",Negative
Fake,Victoria's Secret In Bloom Perfume Fragrance Body Mist 250ml,"Beauty,Fragrances,Women",0,0,0,0,0,0,0,ALLTHENTIC Co.,0.91,,1,144,"Perfect for special occasions, Gentle on sensitive skin, Romantic and intimate design, Ideal for couples, Premium quality materials, Beautiful floral scent, Long-lasting fragrance, Premium quality materials, Long-lasting fragrance, Premium quality materials, Beautiful floral scent, Ideal for couples, Comfortable fit, Romantic and intimate design, Perfect for special occasions, Gentle on sensitive skin,",Negative
Fake,(BIG) VICTORIA SECRET VANILLA LACE / BOMBSHELL / PURE SEDUCTION / AMBER ROMANCE / LOVE SPELL / BARE VANILLA 250ml,"Beauty,Fragrances,Women",4.9,3351,3165,55,53,23,55,Cherry Blossom 1586319386,0.95,0.99,1,86.5,"The scent is amazing!, Long-lasting fragrance., The body lotion is moisturizing., Perfect for gifting., bet n bet ko Xia mura pa 👌",Negative
Fake,2IN1 SET BARE VANILLA / BARE VANILLA SHIMMER Victoria's Secret Perfume & Lotion Fragrance Mist 100ml,"Beauty,Fragrances,Women",4.7,167,149,5,5,3,5,BETTERRBUYSPH01,0.93,0.96,0.88,250,"The body mist is refreshing., The perfume is elegant., Great value for money., The perfume is elegant., The perfume is elegant., The perfume is elegant., The perfume is elegant., The perfume is elegant., The perfume is elegant., Beautiful packaging., Beautiful packaging., The body mist is refreshing., The body mist is refreshing., Great value for money.,",Negative
Fake,TEMPTATION Scent Perfume Mist with Barcode - Victoria's Secret Goodvibin06,"Beauty,Fragrances,Women",0,0,0,0,0,0,0,Goodvibin06,0.94,0.87,,110,"Grabe, di ko akalain ang bango ng cologne sigurado pati yung lotion at nabili ko lang ng may discount😮 Maraming maraming salamat Sweet Moon Shop, sa Courier, sa Rider at syempre sa Lazada🙏❤💋",Negative
Fake,Luxurious Victoria's Secret Velvet Petals Scent Perfume 250ml Original High Quality,"Beauty,Fragrances,Women",0,0,0,0,0,0,0,goody02,,,1,99,"The perfume is elegant., Beautiful packaging., Perfect for gifting., Surely I order again.
Thank you seller at kay kuya rider.
Thank you Lazada. ☺",Negative
Fake,【100% Original】250ml Victoria Secret Perfume For Woman Original Long Lasting Scent 24 Hours Victoria S Secret Perfume For Women Victoria's Secret Perfume For Men Victorias Secret Perfume For Teenager Girls Ladies Perfume For Man Perfume For Boys Original,"Beauty,Fragrances,Women",4.8,78,73,2,1,0,2,LiLy Hot Sale Store,0.95,1,1,109,"an informal understanding"" is correct and usable in written English. It can be used to refer to an arrangement or agreement between two parties, typically done without formal documentation or binding contracts. Perfect for gifting.,",Negative
Fake,perfume for victoria secret 250ml,"Beauty,Fragrances,Women",4.6,359,304,20,12,10,13,qing beautiful,0.92,1,1,79,"Great value for money,
 Scent:gusto ko ung scent nya di matapang na masakit sa ilong
 Longevity:the scent can last 6hrs",Negative
Fake,Gingham Love Original Bath & Body Works Mist GLASS DECANT BOTTLE 10ml / 35ml / 236ml,"Beauty,Fragrances,Women",5,8,8,0,0,0,0,Dolcegustocapsph,0.99,0.99,1,169,"wag n kau bumili dto guys manloloko seller nato wlang kwenta iba dumating na order q!!!,",Negative
Fake,ORIGINAL Bath & Body Works Fragrance Mist Gingham BLUE,"Beauty,Fragrances,Women",5,31,30,1,0,0,0,Monella Cat Shoppe,0.99,1,1,549,"Thank you so much and I'm happy with the content of the package. Would order again and would recommend your shop to my friends. ❤️❤️❤️

1. Well package
2. Complete Items
3. What you see is what you get
4. Right item and right colors
5. Delivered on timeFresh and feminine fragrance, Spray atomization effect is excellent, Exquisite gift box packaging, Great value for money,",Negative
Legit,Redmi Pad SE 4+128G/8+256G Global Version【in 1 year warranty】,"Mobiles & Tablets,Tablets",5,951,940,9,1,1,0,Xiaomi Official Store Global,0.99,0.98,0.96,10999,"the specs are good for its price.
can handle low-medium graphics of big games like genshin impact. it has no palm rejection excluding the built-in notes app and the display/appearance is pretty and minimalist. overall great!

Also Large storage capacity,",Positive
Legit,POCO PAD 8+256 powered by Snapdragon® 7s Gen 2 Global Version With 1-year Warranty,"Mobiles & Tablets,Tablets",5,544,543,1,0,0,0,POCO Official Global Store,0.99,0.99,0.98,14599,"Niceee! Fast delivery! Got it for around 7k+ becauss of vouchers. Long-lasting battery life, Excellent value for money.",Positive
Legit,Xiaomi Pad 6 6+128/8+128/8+256 Global Version with 1-year warranty,"Mobiles & Tablets,Tablets",5,4749,4695,33,12,4,5,Xiaomi Official Store Global,0.99,0.98,0.96,13599,"Reliable and efficient warranty service, Long-lasting battery life, Easy to navigate interface, High-quality build materials,",Positive
Legit,realme Pad Mini [4GB RAM + 64GB ROM] LTE | 1 to 1 Exchange within Warranty Period,"Mobiles & Tablets,Tablets",4.9,146,144,0,0,0,2,realme,0.97,0.99,0.99,9199,MY BEST BUY NGAYONG 2024!! NAPAKAGANDA NG COLOR! LEGIT NA LEGIT!! ❤️😍😍,Positive
Legit,MAGCH Kids Tablet 10 Inch WiFi Kids Tablets 128G/32G Android 12 Tablet for Kids Dual Camera Educational Games Parental Control 7 inch Android Tablet For Kids,"Mobiles & Tablets,Tablets",4.8,82,77,1,2,0,2,MAGCH,0.95,0.99,1,3324.05,"Reliable and efficient warranty service, Excellent value for money, Easy to navigate interface,",Positive
Legit,Apple iPad 9th Gen Wi-Fi,"Mobiles & Tablets,Tablets",5,1525,1505,15,2,1,2,WhiteHaus,0.98,0.97,0.99,16995,"the specs are good for its price.
can handle low-medium graphics of big games like genshin impact. it has no palm rejection excluding the built-in notes app and the display/appearance is pretty and minimalist. overall great!

Also Large storage capacity,",Positive
Legit,Apple iPad 9th Gen Wi-Fi,"Mobiles & Tablets,Tablets",5,1525,1505,15,2,1,2,WhiteHaus,0.98,0.97,0.99,16995,"Niceee! Fast delivery! Got it for around 7k+ becauss of vouchers. Long-lasting battery life, Excellent value for money.",Positive
Legit,Apple iPad 9th Gen Wi-Fi,"Mobiles & Tablets,Tablets",5,1525,1505,15,2,1,2,WhiteHaus,0.98,0.97,0.99,16995,"Reliable and efficient warranty service, Long-lasting battery life, Easy to navigate interface, High-quality build materials,",Positive
Legit,[NEW Arrival] POCO Pad Tablet 12.1‘’ 120Hz 2.5K Display Snapdragon® 7s Gen 2 Quad speakers 10000mAh Battery 33W fast charging 8GB+256GB,"Mobiles & Tablets,Tablets",4.8,51,47,1,2,1,0,Xiaomi Mi Store,0.99,0.99,1,14089,MY BEST BUY NGAYONG 2024!! NAPAKAGANDA NG COLOR! LEGIT NA LEGIT!! ❤️😍😍,Positive
Legit,Redmi Pad Pro 8+128G/8+256G Global Version【in 1 year warranty】,"Mobiles & Tablets,Tablets",5,36,35,1,0,0,0,Xiaomi Official Store Global,0.99,0.98,0.96,13999,"Reliable and efficient warranty service, Excellent value for money, Easy to navigate interface,",Positive
Legit,OPPO Pad Neo WiFi / LTE | 11.4 inches Large Screen | Quad Speakers with Large Sound Cavity | 8000mAh Large Battery w/ 33W SuperVOOC Tablet,"Mobiles & Tablets,Tablets",4.9,16,14,2,0,0,0,OPPO,0.99,0.92,1,17999,"Sleek and stylish design, Long-lasting battery life, High-quality build materials, Vibrant color options,  ",Positive
Legit,Yookie Tablet Camon 5G pk Samsung Tablets Android Tablet 10-inch 8GB+256GB Three Camera Dual SIM Bluetooth WiFi Tablet Office tablet computer Gaming tablet,"Mobiles & Tablets,Tablets",4.7,13,12,0,0,0,1,Numchai,0.98,1,0.98,3317.05,"Sleek and stylish design, Clear and vivid display, Excellent value for money, Long-lasting battery life ",Positive
Legit,Yookie Tablet Camon 5G pk Samsung Tablets Android Tablet 10-inch 8GB+256GB Three Camera Dual SIM Bluetooth WiFi Tablet Office tablet computer Gaming tablet,"Mobiles & Tablets,Tablets",4.7,13,12,0,0,0,1,Numchai,0.98,1,0.98,3317.05,"it has a big storage
no sim slot
thank you so much
 ",Positive
Legit,realme Pad 2 LTE [6GB + 128GB / 8GB + 256GB],"Mobiles & Tablets,Tablets",4.9,345,334,3,4,1,3,realme,0.97,0.99,0.99,12499,"sorry Late repLy , inobserve ko muna atLeast 2 days .. so far matagaL maLobat .. from 10am to 10pm dpq sya Lobat . youtube + tiktok 🥰 ganda ng sounds at graphic 🥰 sana magtagaL sya .. 1 week din inantay ko , bday gift to sa baby ko .. at super happy sya 🥰🥰 nag caLamity Loan para dto ahhahahahha 😂😂 trusted ko taLaga ang Lazada when it comes sa gadget .. thankyouuu overaLL 10/10 ",Positive
Legit,"Samsung Galaxy Tab S9 FE WiFi 10.9"" 6GB/128GB With S Pen, Long Battery Android Tablet","Mobiles & Tablets,Tablets",5,88,87,0,1,0,0,Samsung,0.94,0.99,0.97,25790,"Functionality:GREAT
 Quality:GREAT
 Material:GREAT
This is a legit brand store and I am a repeat buyer of phones. I noticed on other customers unboxing that the phone box was supposed to be upright so that the additional cushion will protect the tablet but mine was bottom upside down.. which was concerning because the bottom of the box had no protection/cushion and could have easily damaged the product. Twas my only concern. ",Positive
Legit,Xiaomi Pad 6S Pro 12.4 8+256G/12+512G Global Version【in 1 year warranty】,"Mobiles & Tablets,Tablets",5,23,23,0,0,0,0,Xiaomi Official Store Global,0.99,0.98,0.96,31999,"Sleek and stylish design, Long-lasting battery life, High-quality build materials, Vibrant color options,  ",Positive
Legit,Xiaomi Pad 6 Tablet 6+128GB | 8+256GB Snapdragon® 870 Processor 144Hz 11'' WQHD+ Display 8840mAh 33W Fast Charging,"Mobiles & Tablets,Tablets",5,9,9,0,0,0,0,Whales Tech,1,0.97,1,21999,"got this set for only P15,198. i regret not including the pen when I checked out. keyboard is easy to connect, 12.1 screen, perfect for watching movies & series. fast charging. 8 days shipping time from hongkong (i think) to the PH, all good!!! Large storage capacity for all your needs. Great value for money. 1-year warranty for peace of mind.",Positive
Legit,NEW Arrival POCO Pad Tablet 12.1‘’ 120Hz 2.5K Display 8GB+256GB Snapdragon® 7s Gen 2 Quad speakers 10000mAh Battery 33W fast charging,"Mobiles & Tablets,Tablets",5,13,13,0,0,0,0,Xiaomi Mi Store,0.99,0.99,1,14099,"dang, that was fast, packaging is very secure. this my 2nd time buying in this store, 1st the poco x6 5g and now this tablet.
Great value for money., Smooth and responsive performance., Sleek and stylish design.,",Positive
Legit,"Lenovo Tab M8 HD (2nd Gen) ZA5H0035PH | MediaTek Helio A22 | Integrated IMG PowerVR GE-class GPU | 2GB RAM | 32GB ROM | Front 2.0MP | Rear 5.0MP | 5000mAh | 8"" HD (1280x800) IPS 350nits | Android 10.0 | 4G LTE | 1 Year Warranty |","Mobiles & Tablets,Tablets",4.8,212,190,14,4,1,3,Lenovo,0.96,1,1,6925,the quality and the design is so good! delivered in just 6 days 🫰🏻 packaging is safe thanks to lazada and poco . really love poco! poco f5 pro and now poco pad ♥️,Positive
Legit,POCO PAD 8+256GB Global Version Snapdragon® 7s Gen 2 Xiaomi HyperOS 12.1'' 120Hz 2.5K Display 33W Fast Charging with 1-Year Warranty,"Mobiles & Tablets,Tablets",5,7,7,0,0,0,0,Whales Tech,1,0.97,1,14090,super ganda ng quality ng tablet super smooth for overall specialy sa codm solid yung game booster maintain yung smoothness SOLID TONG TABLET NA TO,Positive
Legit,MAGCH tablet Xiaomi Tab Global Version tablet【In 1-year Warranty+Gift pen】10.1inch 8GB+256GB 6000mah original tablet Gaming Tablet Original Big Sale 2023 for Kids Samsung Tablet Online Class Smart Dual Sim Card On Sale Screen 5G Business Tablet,"Mobiles & Tablets,Tablets",5,36,36,0,0,0,0,MAGCH,0.95,0.99,1,6228.75,"lovin my New Poco Pad 😍
grabe ang laki pala! hahahahahha! o sadyang hindi pa ako sanay kasi sanay ako sa smaller phone?

i can multi task, i can draw! and perfect siya to bring anywhere. i can work anywhere 💖

when playing ML and COD, for me okay na siya. i tried the 120Hz and its fine. malaki lang talaga screen medyo mahirap na hawakan hahahhaha!

thank you, Poco and Lazada for this 6.6. budol! it is worth it!",Positive
Legit,"CHUWI 2024 HiPad 11 Tablet 10.95"" FHD Unisoc T616 6GB RAM 128GB ROM 2.4G/5G Wifi 7000Mah Battery Widevine L1 Android 14 Tablets","Mobiles & Tablets,Tablets",5,3,3,0,0,0,0,CHUWI,0.95,1,1,8699,"dang, that was fast, packaging is very secure. this my 2nd time buying in this store, 1st the poco x6 5g and now this tablet.
Great value for money., Smooth and responsive performance., Sleek and stylish design.,  ",Positive
Legit,POCO PAD 8+256 powered by Snapdragon® 7s Gen 2 Global Version With 1-year Warranty,"Mobiles & Tablets,Tablets",5,10,10,0,0,0,0,Xiaomi Zone,0.97,0.99,1,15999,"NEAT packaging ✅ no damage, nice! ✅ VERY fast delivery ✅ great value for money (sulit👌) ✅ highly recommended 🤘 ✅

hopefully, magtagal. pang browse lang naman sa fb 😇 ",Positive
Legit,POCO PAD 8+256 powered by Snapdragon® 7s Gen 2 Global Version With 1-year Warranty,"Mobiles & Tablets,Tablets",5,10,10,0,0,0,0,Xiaomi Zone,0.97,0.99,1,15999,"lovin my New Poco Pad 😍
grabe ang laki pala! hahahahahha! o sadyang hindi pa ako sanay kasi sanay ako sa smaller phone?

i can multi task, i can draw! and perfect siya to bring anywhere. i can work anywhere 💖

when playing ML and COD, for me okay na siya. i tried the 120Hz and its fine. malaki lang talaga screen medyo mahirap na hawakan hahahhaha!

thank you, Poco and Lazada for this 6.6. budol! it is worth it! ",Positive
Legit,"Lenovo Tab M7 ZA570081PH | MediaTek MT8765 | ARM Mali-T720MP1 | 2GB RAM | 32GB ROM | Front 2.0MP | Rear 2.0MP | 3500mAh | 7"" HD (1024x600) IPS 350nits | Android 9 Pie | 4G LTE | 1 Year Warranty |","Mobiles & Tablets,Tablets",4.7,179,149,15,8,2,5,Lenovo,0.96,1,1,6990,"Fast and reliable shipping., 1-year warranty for peace of mind., Durable construction for long-lasting use.,  ",Positive
Legit,SUNSONIC Tablet 11 Inch 8GB 128GB Android Dual Sim High Resolution Student Learning Class Tablet with Type- C Input,"Mobiles & Tablets,Tablets",4.3,81,61,4,6,3,7,Sunsonic Official Store,0.92,0.99,1,2990,"Efficient Snapdragon processor for seamless multitasking., Large storage capacity for all your needs., Efficient Snapdragon processor for seamless multitasking., Efficient Snapdragon processor for seamless multitasking., Efficient Snapdragon processor for seamless multitasking., Efficient Snapdragon processor for seamless multitasking., Efficient Snapdragon processor for seamless multitasking.,  ",Positive
Legit,SUNSONIC Tablet 11 Inch 8GB 128GB Android Dual Sim High Resolution Student Learning Class Tablet with Type- C Input,"Mobiles & Tablets,Tablets",4.3,10,7,1,1,0,1,Sunsonic Official Store,0.92,0.99,1,2990,"Pad is working fine. Received last July 2024 and still working this Aug. So far no lags sa common tab activities like video streaming and note taking. HSR and Genshin works fine too. Overall, a very big save during 6.6. Pen works well too with the tab, with palm rejection and connects fast. 10/10 ",Positive
Legit,Xiaomi Redmi Pad Pro Tablet 8+128GB/8+256GB Snapdragon 7s Gen 2 10000mAh 12.1” 120Hz 2.5K LCD Display Quad Speakers,"Mobiles & Tablets,Tablets",0,No,0,0,0,0,0,MI one,0.98,0.94,1,14849,"Fast and reliable shipping., Durable construction for long-lasting use., Durable construction for long-lasting use.,  ",Positive
Legit,Alldocube Iplay 8T T802 3+32Gb Tablet,"Mobiles & Tablets,Tablets",4.8,28,25,1,1,1,0,Kimstore PH,0.95,0.99,0.95,4200,"POCO Pad Detailed Review below (the first picture after the video). All tests are set to 50% volume and brightness.
Correction: POCO Pad recent update fixed the three-dotted drag down bug when trying apps to float the window (under Issues #1)
Thanks for the item arriving safely. ",Positive
Legit,[New Arrival] Alldocube iPlay 50 Tablet 10.4 inch 2K Screen Netflix L1 14GB(6GB+8GB Virtual) RAM 64GB ROM T618 Octa-core 4G LTE Tablet,"Mobiles & Tablets,Tablets",4.8,52,49,2,0,0,1,Alldocube Official Store,0.97,0.99,1,6899,"Great high Superb
Great high Superb
Great high Superb
Great high Superb
Great high Superb ",Positive
Legit,POCO Pad 8GB+256GB Snapdragon 7s Gen 2 Mobile Platform,"Mobiles & Tablets,Tablets",0,No,0,0,0,0,0,Lucky HR,0.89,0.99,0.99,15167,legit Poco Pad ... super love it! an early birthday gift from my children.. thanks seller and lazada! hope will last.  ,Positive
Legit,"Lenovo Tab M10 Plus (3rd Gen) ZAAJ0218PH | 3GB+32GB | MediaTek Helio G80 | Octacore | Integrated ARM Mali-G52 MC2 GPU | 10.61"" 2K | Front 8.0MP (RGB) / Rear 8.0MP (RGB) | 7500mAh | Android™ 12 or later","Mobiles & Tablets,Tablets",5,21,21,0,0,0,0,Lenovo,0.96,1,1,9699,"Material:All goods
 Quality:Goods
 Functionality:working well ",Positive
Legit,HUAWEI Matepad SE 11” Tablet | Wi-Fi | 6GB+128GB / 8GB+128GB | Kirin 710A Chipset | 11” FHD+ Eye Comfort HUAWEI Fullview Display | 8MP Main Camera | 7700mAh Battery,"Mobiles & Tablets,Tablets",0,No,0,0,0,0,0,Huawei Authorized Store,0.97,1,1,9199,"Sleek and stylish design., Great value for money., Smooth and responsive performance., Smooth and responsive performance., Great value for money.,  ",Positive
Legit,Samsung Galaxy Tab S7 FE LTE 4GB RAM + 64GB / 128GB ROM 12.4 inches Snapdragon 750G 5G SM-T735,"Mobiles & Tablets,Tablets",5,2,2,0,0,0,0,Citi Sky Korea Elec.,0.95,0.96,1,20001.85,his message you when I can go to the family guy episode is in a new place for you when I can go get  ,Positive
Legit,"Realme Pad Mini 3GB+32GB Wi-Fi Tablet - Compact Design, Exclusive Deal","Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,Touch And Type,1,,,7990,"Sleek and stylish design., Large storage capacity for all your needs., Global version for compatibility with various networks., Great value for money.,  ",Positive
Legit,"Realme Pad Mini 3GB+32GB Wi-Fi Tablet - Compact Design, Exclusive Deal","Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,Touch And Type,1,,,7990,"Global version for compatibility with various networks., Smooth and responsive performance., Global version for compatibility with various networks., Large storage capacity for all your needs.,  ",Positive
Legit,CHERRY Aqua Tab S1 with Screen Protector,"Mobiles & Tablets,Tablets",4.5,2,1,1,0,0,0,CHERRY,0.94,0.99,0.77,5999,najajajajajsjsjsjsjsjsjsjsnsnendjejjeejjdjdjsjsjsjdjdjdjdjdjddjjddjdjdjdjjddjjsnnssnn nsnsnsnsndndndmmd nsnsnsnsndndndmmd nsnsnsndndnd bs bensnsnsnen ,Positive
Legit,"Lenovo Smart Tab M8 with Google Assistant ZA5D0033PH | MediaTek Helio A22 | 2GB RAM | 32GB ROM | Front 2.0MP | Rear 5.0MP | 5000mAh | 8"" HD (1280x800) IPS 350nits | IP52 | Android 9 Pie | 4G LTE | 1 Year Warranty |","Mobiles & Tablets,Tablets",4.8,157,142,8,3,2,2,Lenovo,0.96,1,1,8240,"Great value for money., Durable construction for long-lasting use., Smooth and responsive performance., Smooth and responsive performance.,  ",Positive
Legit,"Apple iPad Wi-Fi (9th Gen, Late 2021)","Mobiles & Tablets,Tablets",5,323,317,2,2,1,1,Beyond the Box,0.99,0.99,1,18230,"Efficient Snapdragon processor for seamless multitasking., Efficient Snapdragon processor for seamless multitasking., Global version for compatibility with various networks., Efficient Snapdragon processor for seamless multitasking., Efficient Snapdragon processor for seamless multitasking., Great value for money.,  ",Positive
Legit,【2024 TOP4】 KEYPOON K80 Tablet PC 10.1 Inches 5G WiFi Android 11 Dual SIM 4G 8800mAh Gaming Online Classroom Meeting for Students 6GB 8GB 10GB RAM 128GB 256GB 512GB ROM,"Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,KEYPOON Official Store,0.98,,Not enough ratings,7999,"Smooth and responsive performance., Fast and reliable shipping., Sleek and stylish design., Efficient Snapdragon processor for seamless multitasking.,  ",Positive
Legit,"Acer One 10 T2 Black Android 12 MT8766V/WAA 2.0GHZ 10"" 4GB+32GB | Mobiles | Tablets","Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,PCWORX,0.97,0.99,1,10495,"1-year warranty for peace of mind., Durable construction for long-lasting use., 1-year warranty for peace of mind., 1-year warranty for peace of mind., Durable construction for long-lasting use., 1-year warranty for peace of mind.,  ",Positive
Legit,Redmi Pad Pro 8+128 /8+256 / Fun made bigger,"Mobiles & Tablets,Tablets",5,2,2,0,0,0,0,Xiaomi Store PH,0.99,0.99,1,14399,"I received it weeks ago already and i can say its legit.
 Functionality:it functions well, and i didnt encounter problems so far..
 Quality:its best to order from this legit xiaomi shop to get quality products
 Material:the material is true according to its claims",Positive
Legit,"[NEW Arrival] Redmi Pad Pro Tablet 12.1"" 120Hz AdaptiveSync 10000mAh Battery Snapdragon® 7s Gen 2 Global Version Pad","Mobiles & Tablets,Tablets",5,10,10,0,0,0,0,Xiaomi Mi Store,0.99,0.99,1,13999,"I got the 6gb ram with 128gb storage. I'm just using this for work, browsing, watching videos, and reading eBooks. This is powered by a 3.2 ghz core supported by 2.4 ghz & 1.8 ghz cores. You're getting a big deal to score a tablet with a 3.2 ghz core at this price. Bravo Xiaomi! I would say it matches up with the 9th gen ipad. Both models have similar scores on AnTuTu of around 800k. This is a powerful tablet! Be sure to get the official case for this.",Positive
Legit,"Lenovo Xiaoxin Pad Pro Tablet 12.7"" Snapdragon 870 Android 13 , 8GB+128/256GB 10200mAh Battery","Mobiles & Tablets,Tablets",5,3,3,0,0,0,0,Lenovo Online Store,0.96,0.97,1,17279,Nag wait talaga ko ng 1 week bago mag review para sa quality sulit yung presyo. Smooth gamitin sa laro at multi-tasking,Positive
Legit,POCO Pad 8GB+256GB Snapdragon 7s Gen 2 Mobile Platform,"Mobiles & Tablets,Tablets",5,1,1,0,0,0,0,XIAOMI ONLINE,0.98,0.99,0.98,15299,"♥️♥️♥️♥️♥️♥️♥️The 1-year warranty gives peace of mind., The 8840mAh battery provides long-lasting usage.,",Positive
Legit,Apple 10.9-inch iPad Wi-Fi (10th Generation),"Mobiles & Tablets,Tablets",5,109,108,1,0,0,0,The Loop by Power Mac Center,0.99,0.99,1,26990,Just received the tablet after a week of cheking out. Legit sya guys! Pinaka-favorite ko talaga yung speakers nya. Matagal din ma lowbatt ang tab nung ginagamit ko na. Thanks seller!,Positive
Legit,12 inch Blackview Tab 18 Tablet 12GB+256GB Pad 16MP 2.4K FHD+ Display 8800mAh Battery 33W Widevine L1 MTK Helio G99 Android tablet,"Mobiles & Tablets,Tablets",5,99,98,0,1,0,0,BLACKVIEW Store,0.98,0.94,1,12399,"Works perfectly fine and its working.
Arrived sealed and intact.
This is a great help to boost my productivity.
Thank you!

Legit store! ",Positive
Legit,"Lenovo Tab M10 HD (2nd Gen) ZA6V0132PH | MediaTek Helio P22T | IMG PowerVR GE8320 GPU | 10.1"" HD (1280x800) TDDI 400nits | 2GB Soldered LPDDR4x-3200 | 32GB eMMC | Integrated 5000mAh | Front 5.0MP / Rear 8.0MP | Android 10 | 4G LTE","Mobiles & Tablets,Tablets",5,32,31,1,0,0,0,Lenovo,0.96,1,1,9016,"Dati pangarap ko lang magka tablet. Ngayon, meron na. Salamat talaga Xiaomi. Ang ganda nito. Nagagamit ko din sa pagtututor. Wag niyo lang kakalimutang patayin kasi nadedrain ung battery. Ingatan dahil mahal. Legit ung dumating. Protected pa ng magandang pagkakabalot. Legit tlga ung store. 💯  ",Positive
Legit,Teclast T50 PRO Tablet PC11-inch 8-Core 8GB RAM 256GB ROM Dual 4G + Dual Band Wi-Fi Android 13 2K FUll HD Screen Type-C Tablets,"Mobiles & Tablets,Tablets",5,17,17,0,0,0,0,Teclast,0.96,1,1,13999,"From ipad air2 to xiaomi pad 6
Grabe ang ganda nya, looks premium and smooth gamitin, maganda yung display and yung sound nya🔥 ",Positive
Legit,MAGCH tablet 2023 New Model 10.1 Inch Android 12 8000mAh 3+3GB RAM 64GB ROM android tablet with keyboard Original For Kid Learning Online Classroom,"Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,MAGCH,0.95,0.99,1,5499,"late review since i tried first if its good and yes superb, been using na for a month, no issues and no lagging, and easy to brimg especially for school. ive been using it to review school materials for quiz and if used sa social media platforms, goods din, the quality of the speakers are also good plus the camera its really pretty

p. s tje crack u see on the screen is only the screen protector, i received the item in a very good condition last month in a box and in bubble wrap and The 8840mAh battery provides long-lasting usage for 2 days at most if hindi masyadong nagagamit ",Positive
